author,orcid,affiliation,affiliation_type,country,paper_title,paper_year,paper_doi,paper_venue,author_position,topic_query,n_relevant_papers,industry_flag,score
Huan Wang,0000-0002-6480-9568,"Editor of Physica Status Solidi (RRL) ‐ Rapid Research Letters, Editor‐in‐Chief of Advanced Physics Research, John Wiley &amp; Sons Commercial Service (Beijing) Co Ltd  Beijing 100028 China",industry,,Recent Advances in Semiconductor Materials and Devices,2024,https://doi.org/10.1002/pssr.202400198,physica status solidi (RRL) - Rapid Research Letters,last,GaN diamond thermal,1,1,68
Johan Driesen,0000-0002-1025-0949,Engie (Belgium),industry,BE,Real-Time MOSFET Condition Monitoring for Variable Mission Profiles With a Dual Extended Kalman Filter,2024,https://doi.org/10.1109/tpel.2024.3480704,IEEE Transactions on Power Electronics,last,die attach thermal resistance,1,1,68
Liang Wang,0000-0002-8373-117X,Shenzhen Goodix Technology (China),industry,CN,Influence of diamond particle size on the properties of diamond/Al composites fabricated by filtration extrusion,2024,https://doi.org/10.1016/j.heliyon.2024.e37391,Heliyon,last,diamond thermal conductivity substrate,1,1,68
Lisa Mitterhuber,0000-0002-5220-9530,Materials Center Leoben (Austria),industry,AT,Correlation of heat transport mechanism and structural properties of GaN high electron mobility transistors,2024,https://doi.org/10.1063/5.0207513,Journal of Applied Physics,first,thermal boundary resistance GaN,1,1,68
Martijn Deckers,0000-0001-9652-7189,Engie (Belgium),industry,BE,Real-Time MOSFET Condition Monitoring for Variable Mission Profiles With a Dual Extended Kalman Filter,2024,https://doi.org/10.1109/tpel.2024.3480704,IEEE Transactions on Power Electronics,first,die attach thermal resistance,1,1,68
Per Viklund,,Siemens (Germany),industry,DE,Flexibility of System Technology Co-Optimization (STCO) Demands a Shift-Left Process and Methodology,2024,https://doi.org/10.4071/001c.116295,IMAPSource Proceedings,first,chiplet package thermal,1,1,68
Qingyuan Yu,0000-0002-0783-4185,"Aquinas Catholic High School, San Bernardino, CA 92404, USA",industry,,Comparative Analysis of Sic and Gan: Third-Generation Semiconductor Materials,2024,https://doi.org/10.54097/2q3qyj85,Highlights in Science Engineering and Technology,first,wide bandgap power device packaging,1,1,68
Rejoy Surendran,,Henkel (Germany),industry,DE,Enhancing Semiconductor Package Reliability through Mechanical Property Optimization of Pressureless Sintering Die Attach Adhesives,2024,https://doi.org/10.4071/001c.94312,IMAPSource Proceedings,last,wide bandgap power device packaging,1,1,68
Sen Yang,0000-0001-5784-2952,Xi'an UniIC Semiconductors (China),industry,CN,Study of photoinduced nonthermal melting of 4H-SiC under femtosecond pulse laser irradiation based on time-dependent density functional theory simulations,2024,https://doi.org/10.1063/5.0221305,Journal of Applied Physics,first,diamond thermal conductivity substrate,1,1,68
Shuhui Huang,0000-0003-3734-5427,General Research Institute for Nonferrous Metals (China),industry,CN,Microstructure and Properties of Aluminum Alloy/Diamond Composite Materials Prepared by Laser Cladding,2024,https://doi.org/10.3390/ma17215280,Materials,first,diamond thermal conductivity substrate,1,1,68
Siddharth Ravichandran,0000-0002-4921-6086,"Chipletz, Austin, TX, USA",industry,,Nanopackaging Chiplets for AI and HPC Applications [feature-3358709] [feature-3358709],2024,https://doi.org/10.1109/mnano.2024.3358709,IEEE Nanotechnology Magazine,first,chiplet package thermal,1,1,68
Takara Okubo,,A.L.M.T. Corp,industry,,Ag-Diamond Heatspreader for Power Devices,2024,https://doi.org/10.4071/001c.116533,IMAPSource Proceedings,first,GaN diamond thermal,1,1,68
Takashi Kawamori,,"High Performance Materials Department, Institute for Advanced Integrated Technology",industry,,Highly Functional Materials for Advanced Package,2024,https://doi.org/10.2494/photopolymer.37.335,Journal of Photopolymer Science and Technology,last,chiplet package thermal,1,1,68
Tetsuya Enomoto,,"High Performance Materials Department, Institute for Advanced Integrated Technology",industry,,Highly Functional Materials for Advanced Package,2024,https://doi.org/10.2494/photopolymer.37.335,Journal of Photopolymer Science and Technology,first,chiplet package thermal,1,1,68
Wenjing Zhang,0000-0003-0697-7827,General Research Institute for Nonferrous Metals (China),industry,CN,Microstructure and Properties of Aluminum Alloy/Diamond Composite Materials Prepared by Laser Cladding,2024,https://doi.org/10.3390/ma17215280,Materials,last,diamond thermal conductivity substrate,1,1,68
Xuan Hong,0000-0002-9849-6256,Henkel (Germany),industry,DE,Enhancing Semiconductor Package Reliability through Mechanical Property Optimization of Pressureless Sintering Die Attach Adhesives,2024,https://doi.org/10.4071/001c.94312,IMAPSource Proceedings,first,wide bandgap power device packaging,1,1,68
Yonghyuk Jeong,,Jiangsu Changjiang Electronics Technology (China),industry,CN,Power Envelope Analyses of Chiplet Module and System-on-Chip,2024,https://doi.org/10.4071/001c.94297,IMAPSource Proceedings,last,chiplet package thermal,1,1,68
Yulin Tang,,"Zhengzhou Wode Superhard Materials Co., Ltd, Zhengzhou 450041, China",industry,,Ultrahigh strength CuCr/diamond composites fabricated by powder metallurgy,2024,https://doi.org/10.1016/j.ijrmhm.2024.106698,International Journal of Refractory Metals and Hard Materials,last,copper diamond composite,1,1,68
Brian Novak,0000-0002-8624-7631,Northrop Grumman (United States),industry,US,Enhanced Thermal Management in GaN Superlattice Castellated Field Effect Transistors,2026,https://doi.org/10.1109/led.2026.3696134,IEEE Electron Device Letters,middle,GaN diamond thermal,2,1,64
Fengwen Mu,,Tianjin Energy Investment Group (China),industry,CN,Investigation of N-polar GaN-diamond heterogeneous integration enabled by in-situ sputtered aluminum nitride interlayer,2026,https://doi.org/10.1016/j.diamond.2026.113310,Diamond and Related Materials,middle,diamond thermal conductivity substrate,2,1,64
Puneet Srivastava,0000-0001-8066-3135,BAE Systems (United States),industry,US,Optimization Factors for the Thermal Design of Packaged GaN High-Electron-Mobility Transistors,2026,https://doi.org/10.1109/ted.2026.3667665,IEEE Transactions on Electron Devices,middle,diamond heat spreader,2,1,64
René H. Poelma,0000-0002-4180-7033,NXP (Netherlands),industry,NL,Co-packaged electronics with microfluidics for direct-to-package cooling,2026,https://doi.org/10.1038/s44172-026-00620-9,Communications Engineering,middle,chiplet package thermal,2,1,64
Shamima Afroz,0009-0007-8773-5518,Northrop Grumman (United States),industry,US,Enhanced Thermal Management in GaN Superlattice Castellated Field Effect Transistors,2026,https://doi.org/10.1109/led.2026.3696134,IEEE Electron Device Letters,middle,GaN diamond thermal,2,1,64
Shujuan Liu,,"Yangtze Laboratory, Wuhan 430205, China",industry,,Engineering thermal transport across GaN/diamond interfaces: multifactor regulation and phonon bridge mechanisms elucidated by molecular dynamics,2026,https://doi.org/10.1016/j.apsusc.2026.166260,Applied Surface Science,middle,GaN diamond thermal,2,1,64
Yue Wang,0000-0003-0098-5359,China Electronics Technology Group Corporation,industry,CN,Advances and challenges in single crystal diamond growth via microwave plasma chemical vapor deposition,2026,https://doi.org/10.1080/26941112.2026.2669069,Functional Diamond,middle,diamond thermal conductivity substrate,2,1,64
Chenghan Wang,0000-0001-7207-2538,"State Key Laboratory of Fabrication Technologies for Integrated Circuits, Beijing, China",industry,,Two-Dimensional Thermal-Induced Warpage Prediction for Multi-Chiplet Heterogeneous Integration System in Advanced Packaging,2025,https://doi.org/10.1109/tcpmt.2025.3561419,IEEE Transactions on Components Packaging and Manufacturing Technology,middle,chiplet package thermal,2,1,64
Daoqing Zhang,,"State Key Laboratory of Fabrication Technologies for Integrated Circuits, Beijing, China",industry,,Two-Dimensional Thermal-Induced Warpage Prediction for Multi-Chiplet Heterogeneous Integration System in Advanced Packaging,2025,https://doi.org/10.1109/tcpmt.2025.3561419,IEEE Transactions on Components Packaging and Manufacturing Technology,middle,chiplet package thermal,2,1,64
Feras Eid,,Intel (United Kingdom),industry,GB,Cold Sprayed Copper-Diamond Composites for Thermal Management of Semiconductor Packages,2025,https://doi.org/10.4071/001c.128390,IMAPSource Proceedings,middle,diamond thermal conductivity substrate,2,1,64
Huaiqiang Yu,,China Electronics Technology Group Corporation,industry,CN,Reducing Warpage for Polymer-Based Embedded Silicon Fan-Out (P-eSiFO) Packaging During Thermal Process Loadings,2025,https://doi.org/10.1109/tcpmt.2025.3578042,IEEE Transactions on Components Packaging and Manufacturing Technology,middle,chiplet package thermal,2,1,64
M. Sun,0009-0007-3535-0640,General Research Institute for Nonferrous Metals (China),industry,CN,Subcooled flow boiling in diamond/Cu microchannel heat sinks for near-junction chip cooling,2025,https://doi.org/10.1016/j.csite.2025.105981,Case Studies in Thermal Engineering,middle,diamond thermal conductivity substrate,2,1,64
Wenlong Zhang,0000-0002-5680-912X,"Southwest Institute of Technical Physics, Chengdu 610041, PR China",industry,,"Ultrathin, polishing-free diamond anti-reflective films for mid-wave infrared (MWIR) windows promoted by electrostatic spin-coating seeding",2025,https://doi.org/10.1016/j.apsusc.2025.165554,Applied Surface Science,middle,diamond thermal conductivity substrate,2,1,64
Zhongnan Xie,,General Research Institute for Nonferrous Metals (China),industry,CN,Subcooled flow boiling in diamond/Cu microchannel heat sinks for near-junction chip cooling,2025,https://doi.org/10.1016/j.csite.2025.105981,Case Studies in Thermal Engineering,middle,diamond thermal conductivity substrate,2,1,64
Srabanti Chowdhury,0000-0001-8367-0461,Stanford University,academic,US,Cooling performance of top-side polycrystalline diamond integration in RF-power N-polar GaN high-electron-mobility transistors predicted using a robust modeling platform,2026,https://doi.org/10.1063/5.0304824,Journal of Applied Physics,last,GaN diamond thermal,12,0,60
Mohamadali Malakoutian,0000-0002-5760-0408,Stanford University,academic,US,Diamond thermal matrix demonstration for two-tier 3D integrated circuits,2025,https://doi.org/10.1063/5.0260085,APL Materials,first,GaN diamond thermal,10,0,60
Yue Hao,0000-0002-8081-2919,Xidian University,academic,CN,Integration of Microjet-Tesla Microchannels for Thermal Management of GaN-on-SiC HEMTs,2026,https://doi.org/10.1109/ted.2026.3718861,IEEE Transactions on Electron Devices,last,GaN HEMT thermal management,9,0,60
Benjamin Blackketter,,,unknown,,PHASE-ISOLATED LCFVR ENERGY MANIFOLD WITH GEOMETRIC PHASE ISOLATION (GPI),2026,https://doi.org/10.5281/zenodo.20749228,Zenodo (CERN European Organization for Nuclear Research),first,thermal boundary resistance GaN,6,0,60
Haolun Sun,0009-0003-1237-2979,Xidian University,academic,CN,Impact of Carbon Diffusion Induced Stress on the Properties of Diamond/GaN Heterojunctions,2026,https://doi.org/10.3390/nano16040241,Nanomaterials,first,GaN diamond thermal,6,0,60
Husam Walwil,0009-0008-1170-6638,Pennsylvania State University,academic,US,High Thermal Conductivity Transfer-Printed Polycrystalline Diamond Membranes for Device- and Chip-Level Thermal Management,2026,https://doi.org/10.1021/acsaelm.6c00310,ACS Applied Electronic Materials,first,diamond heat spreader,6,0,60
Meiyong Liao,0000-0003-1361-4266,National Institute for Materials Science,academic,JP,Mapping phonon dynamics to thermal transport <i>via</i> deep-learning NEMD: AlN/diamond interface engineering for GaN heat dissipation,2025,https://doi.org/10.1080/26941112.2025.2561987,Functional Diamond,last,GaN diamond thermal,6,0,60
Yue Hao,0000-0001-7876-8878,Xidian University,academic,CN,Enhanced cooling model for GaN HEMT based on thermoelectric cooler,2025,https://doi.org/10.1016/j.applthermaleng.2025.125576,Applied Thermal Engineering,last,GaN HEMT thermal management,6,0,60
Ershuai Yin,0000-0001-6249-1675,Nanjing University of Information Science and Technology,academic,CN,Effects of defects on thermal transport across solid/solid heterogeneous interfaces,2026,https://doi.org/10.1063/5.0300362,Journal of Applied Physics,first,GaN diamond thermal,5,0,60
Huarui Sun,0000-0003-1429-0611,Shanxi University,academic,CN,Extracting deeply buried thermal resistance in Au/Au-bonded thick Si-on-diamond,2026,https://doi.org/10.1063/5.0314427,Applied Physics Letters,last,diamond heat spreader,5,0,60
Sukwon Choi,0000-0002-3664-1542,Pennsylvania State University,academic,US,High Thermal Conductivity Transfer-Printed Polycrystalline Diamond Membranes for Device- and Chip-Level Thermal Management,2026,https://doi.org/10.1021/acsaelm.6c00310,ACS Applied Electronic Materials,last,diamond heat spreader,5,0,60
Daniel Shoemaker,0000-0001-6637-9066,Pennsylvania State University,academic,US,Enhanced Cooling of Multifinger GaN HEMTs via Topside Diamond Integration,2025,https://doi.org/10.1109/led.2025.3588202,IEEE Electron Device Letters,first,diamond heat spreader,5,0,60
Jianbo Liang,0000-0001-5320-6377,Osaka Prefecture University,academic,JP,Direct Integration of Polycrystalline Diamond With 3C‐SiC for Enhanced Thermal Management in GaN HEMTs: Impact of Grain Structure and Interface Engineering,2025,https://doi.org/10.1002/admt.202500437,Advanced Materials Technologies,last,GaN diamond thermal,5,0,60
Jincheng Zhang,0000-0001-7332-6704,Xidian University,academic,CN,Preparation and Characterization of GaN-on-Si HEMTs with Nanocrystalline Diamond Passivation,2025,https://doi.org/10.3390/cryst15030242,Crystals,last,GaN diamond thermal,5,0,60
Junjun Wei,0000-0002-4245-2289,,unknown,,"Stress in CVD Diamond Films: Generation, Suppression, Application, and Measurement",2025,https://doi.org/10.15541/jim20250094,Journal of Inorganic Materials,last,GaN diamond thermal,5,0,60
Saibin Han,,Shandong University,academic,CN,Effect of substrate stage height on single crystal diamond growth in MPCVD reactor: Simulated and experimental perspective,2025,https://doi.org/10.1016/j.vacuum.2025.114723,Vacuum,first,single crystal diamond MPCVD,5,0,60
